run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_bound
2022-02-14-13-48-41,nonlinear_model,320.392353106,3601.959743499756,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-110-0.4-5.json,hop_tsiligirides-3-110-0.4-5,32,31,19,12,2040.0,65.80645161290323,25.789473684210527,129.16666666666666,0.071393355257332,9.386695470404131,110.0,tsiligirides_hop,3,110,0.4,5,"0,24,6,31,28,11,29,8,17,22,21,4,13,1,14,5,2,19,15,16,27,23,0",740.0,0.4329626393317596,107.4850264948808,97.71366044989166,21,2,36.27450980392157,67.74193548387096,9.523809523809524,25.789473684210527,125.0,0.0744910507330352,53.82264798580015,5.71290593037366,1384.76155304
2022-02-14-10-40-39,nonlinear_model,46.3948014687,5.044435739517212,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-15-0.4-5.json,hop_tsiligirides-1-15-0.4-5,31,30,18,12,745.0,24.83333333333333,9.444444444444445,47.91666666666666,0.0833495038777765,8.435870126384714,15.0,tsiligirides_hop,1,15,0.4,5,"0,26,20,18,0",85.0,0.5458211937499983,13.75044978847938,91.6696652565292,3,2,11.409395973154362,10.0,66.66666666666667,10.0,37.5,0.0687901222940338,9.99146056263688,4.648620892606439,46.3948478636
2022-02-14-10-54-15,nonlinear_model,165.0,804.4909749031067,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.1-3.json,hop_tsiligirides-1-46-0.1-3,31,30,27,3,335.0,11.166666666666666,9.62962962962963,25.0,0.0904119600749338,8.435870126384714,46.0,tsiligirides_hop,1,46,0.1,3,"0,5,4,2,1,7,9,10,11,21,22,23,24,25,30,26,27,0",165.0,1.0,45.96411517263382,99.92198950572568,16,0,49.25373134328358,53.333333333333336,0.0,10.3125,0.0,0.0,22.21501642584308,0.0,165.000165
2022-02-14-12-40-50,nonlinear_model,295.0,132.63205981254578,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-35-0.3-3.json,hop_tsiligirides-2-35-0.3-3,20,19,14,5,680.0,35.78947368421053,23.928571428571427,69.0,0.0721129814266945,6.18210573440129,35.0,tsiligirides_hop,2,35,0.3,3,"0,12,13,9,8,7,17,18,19,3,2,1,11,6,0",295.0,1.0,34.85040294096355,99.57257983132445,13,0,43.38235294117647,68.42105263157895,0.0,22.692307692307693,0.0,0.0,17.44345668899353,0.0,295.000295
2022-02-14-12-46-43,nonlinear_model,291.622439863,487.391544342041,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-38-0.4-5.json,hop_tsiligirides-2-38-0.4-5,20,19,12,7,1190.0,62.63157894736842,22.08333333333333,132.14285714285714,0.0797992089959411,6.18210573440129,38.0,tsiligirides_hop,2,38,0.4,5,"0,12,13,10,6,4,1,2,19,18,17,7,8,9,0",365.0,0.7989655886646154,37.88028968930367,99.6849728665886,13,1,30.672268907563023,68.42105263157895,7.6923076923076925,22.08333333333333,100.0,0.0682309790024467,22.97432422591709,3.2893768406797057,291.622731485
2022-02-14-12-46-47,nonlinear_model,1.07578076432,3605.458755493164,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-80-0.4-2.json,hop_tsiligirides-1-80-0.4-2,31,30,18,12,395.0,13.166666666666666,9.72222222222222,18.33333333333333,0.0764040265275466,8.435870126384714,80.0,tsiligirides_hop,1,80,0.4,2,"0,17,13,14,4,3,2,6,9,10,11,19,20,21,22,23,24,26,0",205.0,0.0052477110454572,63.41747065848412,79.27183832310514,17,3,51.89873417721519,56.66666666666666,17.647058823529413,9.642857142857142,23.33333333333333,0.0858086781812028,32.58175283058931,20.18937954064373,300.146803864
2022-02-14-11-04-06,nonlinear_model,245.0,62.920419216156006,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-73-0.1-2.json,hop_tsiligirides-1-73-0.1-2,31,30,27,3,315.0,10.5,9.444444444444445,20.0,0.0748530598551517,8.435870126384714,73.0,tsiligirides_hop,1,73,0.1,2,"0,26,30,25,29,24,23,22,21,20,11,10,9,7,8,12,5,6,2,4,3,13,15,16,28,27,0",245.0,1.0,72.79754774932232,99.7226681497566,25,0,77.77777777777777,83.33333333333333,0.0,9.8,0.0,0.0,38.16338659958066,0.0,245.000245
2022-02-14-14-45-34,nonlinear_model,682.296740822,3351.9660296440125,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-75-0.3-5.json,hop_tsiligirides-3-75-0.3-5,32,31,22,9,1800.0,58.064516129032256,25.0,138.88888888888889,0.068347280993107,9.386695470404131,75.0,tsiligirides_hop,3,75,0.3,5,"0,24,8,17,9,29,28,30,31,1,5,2,12,14,15,16,19,3,13,26,4,6,21,23,0",800.0,0.8528709260270284,74.85670386899045,99.80893849198728,23,1,44.44444444444444,74.19354838709677,4.3478260869565215,25.0,250.0,0.0702423464697172,30.608767456422974,2.265685424949236,682.297423119
2022-02-14-10-40-26,nonlinear_model,24.893726028,0.4168999195098877,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-10-0.3-4.json,hop_tsiligirides-1-10-0.3-4,31,30,21,9,540.0,18.0,9.523809523809524,37.77777777777778,0.0745086167757469,8.435870126384714,10.0,tsiligirides_hop,1,10,0.3,4,"0,27,18,0",30.0,0.8297908675997658,9.678631050855405,96.78631050855404,2,1,5.555555555555555,6.666666666666667,50.0,10.0,20.0,0.0569598579725166,7.889776668855573,3.2756678708318407,24.8937509217
2022-02-14-13-16-20,nonlinear_model,456.554328348,491.0562279224396,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-45-0.2-4.json,hop_tsiligirides-3-45-0.2-4,32,31,25,6,1100.0,35.483870967741936,28.0,66.66666666666667,0.0642112622709678,9.386695470404131,45.0,tsiligirides_hop,3,45,0.2,4,"0,25,28,7,5,2,12,14,15,16,19,3,13,4,6,21,23,0",470.0,0.9713921879742112,44.30228447685223,98.44952105967162,16,1,42.72727272727273,51.61290322580645,6.25,28.666666666666668,40.0,0.0513094201308405,19.788030943648803,0.565685424949236,456.554784903
2022-02-14-13-00-12,nonlinear_model,302.674122769,2.757109880447388,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-15-0.3-5.json,hop_tsiligirides-3-15-0.3-5,32,31,22,9,2040.0,65.80645161290323,22.272727272727277,172.22222222222223,0.0697700849211048,9.386695470404131,15.0,tsiligirides_hop,3,15,0.3,5,"0,26,13,3,27,4,6,21,23,0",370.0,0.8180381696448055,14.75755105970911,98.38367373139408,8,1,18.137254901960784,25.806451612903224,12.5,17.142857142857142,250.0,0.0886470288853408,7.478971237487852,2.265685424949236,302.674425443
2022-02-14-12-43-03,nonlinear_model,275.0,267.1927869319916,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-38-0.3-4.json,hop_tsiligirides-2-38-0.3-4,20,19,14,5,900.0,47.36842105263158,21.428571428571427,120.0,0.0814354015685879,6.18210573440129,38.0,tsiligirides_hop,2,38,0.3,4,"0,12,10,9,7,14,17,18,2,1,4,5,6,11,0",275.0,1.0,37.90886518317029,99.76017153465868,13,0,30.55555555555556,68.42105263157895,0.0,21.153846153846157,0.0,0.0,17.522521076440324,0.0,275.000275
2022-02-14-12-46-30,nonlinear_model,229.502372186,420.7119152545929,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-30-0.3-5.json,hop_tsiligirides-2-30-0.3-5,20,19,14,5,990.0,52.10526315789474,22.5,135.0,0.0784845420239257,6.18210573440129,30.0,tsiligirides_hop,2,30,0.3,5,"0,6,11,10,12,13,9,14,15,16,7,0",300.0,0.7650079072859169,29.688350121589533,98.96116707196512,10,1,30.303030303030305,52.63157894736842,10.0,22.22222222222222,100.0,0.0530980704758652,20.829656976080905,5.044799302251776,229.502601688
2022-02-14-13-15-31,nonlinear_model,358.617789684,887.5491316318512,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.4-5.json,hop_tsiligirides-3-25-0.4-5,32,31,19,12,1920.0,61.935483870967744,27.36842105263158,116.66666666666669,0.0817442460008544,9.386695470404131,25.0,tsiligirides_hop,3,25,0.4,5,"0,23,2,12,19,13,4,6,21,0",430.0,0.8339948597305387,24.947574432531013,99.79029773012404,8,1,22.39583333333333,25.806451612903224,12.5,25.714285714285715,250.0,0.0807789175992497,12.80359240764516,2.2472205054244214,358.618148302
2022-02-14-10-49-25,nonlinear_model,70.0,532.1080636978149,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-25-0.4-2.json,hop_tsiligirides-1-25-0.4-2,31,30,18,12,405.0,13.5,9.166666666666666,20.0,0.073702760102116,8.435870126384714,25.0,tsiligirides_hop,1,25,0.4,2,"0,27,26,25,19,20,11,10,0",70.0,1.0,24.814550253607777,99.25820101443112,7,0,17.28395061728395,23.33333333333333,0.0,10.0,0.0,0.0,14.845277136925615,0.0,70.0000700001
2022-02-14-12-00-30,nonlinear_model,43.6221057651,3603.3264532089233,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.2-5.json,hop_tsiligirides-1-70-0.2-5,31,30,24,6,505.0,16.833333333333332,9.583333333333334,45.833333333333336,0.068389276003673,8.435870126384714,70.0,tsiligirides_hop,1,70,0.2,5,"0,16,15,14,17,27,19,25,30,29,24,23,22,21,20,11,8,7,9,10,26,0",325.0,0.1342218638926478,69.24921982328839,98.92745689041196,20,3,64.35643564356435,66.66666666666667,15.0,10.294117647058824,50.0,0.0742340274751553,35.57249004932381,9.169292676855363,375.192993026
2022-02-14-11-49-26,nonlinear_model,190.0,2938.1754631996155,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.3-2.json,hop_tsiligirides-1-70-0.3-2,31,30,21,9,375.0,12.5,9.285714285714286,20.0,0.0878457858047725,8.435870126384714,70.0,tsiligirides_hop,1,70,0.3,2,"0,26,29,25,23,20,11,10,9,8,12,1,2,6,5,4,3,13,16,28,27,0",190.0,1.0,69.33710106798084,99.05300152568692,20,0,50.66666666666666,66.66666666666667,0.0,9.5,0.0,0.0,33.442165253302235,0.0,190.00019
2022-02-14-14-10-43,nonlinear_model,550.167432443,1886.9189558029173,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.3-3.json,hop_tsiligirides-3-65-0.3-3,32,31,22,9,1280.0,41.29032258064516,25.454545454545453,80.0,0.0772894527435109,9.386695470404131,65.0,tsiligirides_hop,3,65,0.3,3,"0,24,8,9,10,29,28,11,30,5,2,12,15,16,19,3,13,27,4,6,21,0",640.0,0.8596366131924412,64.0817220005501,98.58726461623093,20,1,50.0,64.51612903225806,5.0,25.789473684210527,150.0,0.0673033738635584,28.334897683114413,2.2472205054244214,550.167982611
2022-02-14-13-04-27,nonlinear_model,187.646609521,3600.8755326271057,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-23-0.4-5.json,hop_tsiligirides-2-23-0.4-5,20,19,12,7,1050.0,55.26315789473684,25.0,107.14285714285714,0.0757243661994786,6.18210573440129,23.0,tsiligirides_hop,2,23,0.4,5,"0,6,5,3,2,9,13,12,10,11,0",255.0,0.7358690569438578,22.820571348940533,99.21987543017624,9,2,24.285714285714285,47.36842105263158,22.22222222222222,18.571428571428573,62.5,0.0802622591927542,12.17153623590734,1.8344886998988008,187.646797167
2022-02-14-12-39-02,nonlinear_model,235.0,24.619808673858643,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-30-0.2-2.json,hop_tsiligirides-2-30-0.2-2,20,19,16,3,540.0,28.42105263157895,22.5,60.0,0.0830950067480885,6.18210573440129,30.0,tsiligirides_hop,2,30,0.2,2,"0,6,5,4,2,1,16,15,14,9,10,11,0",235.0,1.0,29.06644992301113,96.8881664100371,11,0,43.51851851851852,57.89473684210526,0.0,21.363636363636363,0.0,0.0,15.586311228294404,0.0,235.000235
2022-02-14-12-39-22,nonlinear_model,310.0,45.95002627372742,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-38-0.3-3.json,hop_tsiligirides-2-38-0.3-3,20,19,14,5,650.0,34.21052631578947,25.0,60.0,0.0722256523226661,6.18210573440129,38.0,tsiligirides_hop,2,38,0.3,3,"0,11,5,1,2,3,19,18,17,16,7,9,13,12,0",310.0,1.0,36.895902941010085,97.09448142371076,13,0,47.69230769230769,68.42105263157895,0.0,23.846153846153847,0.0,0.0,18.4190235042662,0.0,310.00031
2022-02-14-10-40-36,nonlinear_model,43.6356160008,5.40546464920044,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-15-0.3-3.json,hop_tsiligirides-1-15-0.3-3,31,30,21,9,455.0,15.166666666666666,9.523809523809524,28.33333333333333,0.0669646100881078,8.435870126384714,15.0,tsiligirides_hop,1,15,0.3,3,"0,18,26,25,30,0",60.0,0.727260266680089,14.895625149856263,99.30416766570843,4,1,13.186813186813186,13.333333333333334,25.0,10.0,30.0,0.0585361090875529,9.19992353375295,5.440588203494178,43.6356596365
2022-02-14-10-42-23,nonlinear_model,90.0,109.06117558479308,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-25-0.2-4.json,hop_tsiligirides-1-25-0.2-4,31,30,24,6,450.0,15.0,9.583333333333334,36.66666666666666,0.0734347540688169,8.435870126384714,25.0,tsiligirides_hop,1,25,0.2,4,"0,18,19,20,21,22,24,25,30,26,0",90.0,1.0,24.655828545316417,98.62331418126568,9,0,20.0,30.0,0.0,10.0,0.0,0.0,12.758782569081156,0.0,90.0000900001
2022-02-14-13-49-21,nonlinear_model,98.3739533269,3609.2828104496,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.3-4.json,hop_tsiligirides-3-105-0.3-4,32,31,22,9,1490.0,48.064516129032256,25.90909090909091,102.22222222222224,0.0807628645857006,9.386695470404131,105.0,tsiligirides_hop,3,105,0.3,4,"0,21,27,4,6,23,24,9,18,17,10,29,25,28,11,1,31,13,3,16,19,12,14,15,2,0",850.0,0.1157340627374757,102.78573592681737,97.8911770731594,24,2,57.04697986577181,77.41935483870968,8.333333333333334,25.90909090909091,140.0,0.0722628301303951,55.41848553340692,13.631239982832083,983.058531748
2022-02-14-12-04-52,nonlinear_model,154.209706403,38.162538051605225,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.4-3.json,hop_tsiligirides-2-20-0.4-3,20,19,12,7,820.0,43.1578947368421,22.08333333333333,79.28571428571429,0.0825755292982906,6.18210573440129,20.0,tsiligirides_hop,2,20,0.4,3,"0,12,13,10,1,2,3,4,5,6,0",190.0,0.8116300337003769,19.996166410444932,99.98083205222468,9,1,23.170731707317078,47.36842105263158,11.11111111111111,18.125,45.0,0.0700459192693989,10.72236165741936,2.979626341505916,154.209860613
2022-02-14-12-00-39,nonlinear_model,5.0,3605.747464895248,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.3-3.json,hop_tsiligirides-1-70-0.3-3,31,30,21,9,465.0,15.5,9.285714285714286,30.0,0.0787766412786125,8.435870126384714,70.0,tsiligirides_hop,1,70,0.3,3,"0,17,0",5.0,1.0,5.126402247190519,7.323431781700743,1,0,1.075268817204301,3.333333333333333,0.0,5.0,0.0,0.0,2.56320112359526,0.0,303.723433483
2022-02-14-12-55-56,nonlinear_model,233.323402414,986.2881555557252,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-30-0.4-5.json,hop_tsiligirides-2-30-0.4-5,20,19,12,7,1130.0,59.47368421052632,23.33333333333333,121.42857142857144,0.0738166430040603,6.18210573440129,30.0,tsiligirides_hop,2,30,0.4,5,"0,6,5,3,19,17,16,7,8,9,10,0",280.0,0.8332978657655092,29.96075672628507,99.8691890876169,10,1,24.778761061946906,52.63157894736842,10.0,22.77777777777778,75.0,0.0970626266373738,15.34257821767465,1.878829422805594,233.323635738
2022-02-14-12-58-12,nonlinear_model,305.0,556.7272000312805,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.3-4.json,hop_tsiligirides-2-40-0.3-4,20,19,14,5,885.0,46.578947368421055,21.785714285714285,116.0,0.0743041052719975,6.18210573440129,40.0,tsiligirides_hop,2,40,0.3,4,"0,6,4,2,3,19,17,15,16,7,1,11,10,13,12,0",305.0,1.0,39.79365961037303,99.48414902593257,14,0,34.463276836158194,73.6842105263158,0.0,21.785714285714285,0.0,0.0,18.49991728227849,0.0,305.000305
2022-02-14-11-46-44,nonlinear_model,134.999300605,13.549397945404053,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.4-3.json,hop_tsiligirides-2-15-0.4-3,20,19,12,7,730.0,38.42105263157895,25.83333333333333,60.0,0.0730333850639406,6.18210573440129,15.0,tsiligirides_hop,2,15,0.4,3,"0,11,1,7,9,13,12,0",175.0,0.7714245748850094,14.69601385713143,97.97342571420953,6,2,23.972602739726028,31.57894736842105,33.333333333333336,17.5,52.5,0.072808941549915,9.156018801631962,1.909612890038984,134.999435604
2022-02-14-13-11-04,nonlinear_model,440.0,175.0410134792328,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-45-0.2-2.json,hop_tsiligirides-3-45-0.2-2,32,31,25,6,910.0,29.35483870967742,27.6,36.66666666666666,0.0733348961929052,9.386695470404131,45.0,tsiligirides_hop,3,45,0.2,2,"0,21,4,27,13,3,2,12,19,16,15,14,5,1,7,28,25,0",440.0,1.0,44.80741241853126,99.57202759673612,16,0,48.35164835164835,51.61290322580645,0.0,27.5,0.0,0.0,24.523808282565668,0.0,440.00044
2022-02-14-12-04-10,nonlinear_model,227.372430911,5.124545812606812,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-25-0.1-4.json,hop_tsiligirides-2-25-0.1-4,20,19,18,1,495.0,26.05263157894737,24.166666666666668,60.0,0.0638273857200241,6.18210573440129,25.0,tsiligirides_hop,2,25,0.1,4,"0,11,10,12,13,9,8,7,1,2,3,4,5,6,0",275.0,0.8268088396750138,24.8290122072063,99.3160488288252,13,1,55.55555555555556,68.42105263157895,7.6923076923076925,17.916666666666668,60.0,0.0638273857200241,14.02094216088021,2.979626341505916,227.372658283
2022-02-14-12-04-55,nonlinear_model,228.039297554,32.147085428237915,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.3-5.json,hop_tsiligirides-2-20-0.3-5,20,19,14,5,850.0,44.73684210526316,25.0,100.0,0.0840568570391532,6.18210573440129,20.0,tsiligirides_hop,2,20,0.3,5,"0,11,4,2,1,7,8,10,13,12,0",295.0,0.7730145679810893,19.87496729052687,99.37483645263436,9,2,34.705882352941174,47.36842105263158,22.22222222222222,17.142857142857142,87.5,0.0695484457684732,11.52736627353393,1.909612890038984,228.039525594
2022-02-14-13-04-10,nonlinear_model,328.647853871,937.4525184631348,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-45-0.4-4.json,hop_tsiligirides-2-45-0.4-4,20,19,12,7,930.0,48.94736842105263,24.166666666666668,91.42857142857144,0.0802267173522172,6.18210573440129,45.0,tsiligirides_hop,2,45,0.4,4,"0,6,5,4,2,14,15,16,18,7,1,9,12,13,0",390.0,0.8426868047969948,44.97122957767935,99.93606572817632,13,1,41.935483870967744,68.42105263157895,7.6923076923076925,24.166666666666668,100.0,0.0693006237476639,25.15937323086493,2.469817807045694,328.648182519
2022-02-14-10-42-59,nonlinear_model,58.1729029373,145.06303143501282,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-20-0.3-4.json,hop_tsiligirides-1-20-0.3-4,31,30,21,9,555.0,18.5,9.285714285714286,40.0,0.0750419282054856,8.435870126384714,20.0,tsiligirides_hop,1,20,0.3,4,"0,27,26,19,18,20,11,0",80.0,0.7271612867157901,19.736148955453466,98.68074477726732,6,1,14.414414414414416,20.0,16.666666666666668,8.0,40.0,0.0505152943509807,12.459680244970707,6.307138812488592,58.1729611102
2022-02-14-11-40-58,nonlinear_model,108.070579756,3606.295870065689,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.4-2.json,hop_tsiligirides-1-46-0.4-2,31,30,18,12,400.0,13.333333333333334,9.444444444444445,19.166666666666668,0.0677950590873529,8.435870126384714,46.0,tsiligirides_hop,1,46,0.4,2,"0,12,5,2,3,4,14,13,15,16,28,27,0",120.0,0.9005881646315396,43.91588904723947,95.46932401573798,11,1,30.0,36.66666666666666,9.090909090909092,10.0,20.0,0.0585331114164045,23.94326723707797,1.7888543819998317,271.764479831
2022-02-14-14-19-50,nonlinear_model,314.11798826,3601.805582046509,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-45-0.4-3.json,hop_tsiligirides-3-45-0.4-3,32,31,19,12,1420.0,45.80645161290322,25.789473684210527,77.5,0.0762962885944512,9.386695470404131,45.0,tsiligirides_hop,3,45,0.4,3,"0,31,1,13,27,16,15,19,22,4,21,23,0",410.0,0.7661414347805697,44.02945172631237,97.84322605847194,11,2,28.87323943661972,35.483870967741936,18.181818181818183,25.55555555555556,90.0,0.0858708452668947,23.788768435633685,1.415685424949236,711.876322195
2022-02-14-12-38-37,nonlinear_model,370.0,0.9408342838287354,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.1-2.json,hop_tsiligirides-2-40-0.1-2,20,19,18,1,490.0,25.789473684210527,22.77777777777778,80.0,0.0664308301146722,6.18210573440129,40.0,tsiligirides_hop,2,40,0.1,2,"0,11,6,5,4,1,2,3,19,18,17,16,7,8,9,10,13,12,0",370.0,1.0,39.36164272907264,98.4041068226816,17,0,75.51020408163265,89.47368421052632,0.0,21.764705882352946,0.0,0.0,20.179366790967368,0.0,370.00037
