run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_type,lift_mtz,add_vi1,add_vi2,add_vi3,add_vi4,integer_model,has_feasible_solution,original_obj,obj_bound
2022-08-23-14-25-28,nonlinear_model_with_vi1_liftMTZ,549.956329173,40.12774896621704,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-100-0.4-3.json,hop_tsiligirides-3-100-0.4-3,32,31,19,12,1340.0,43.2258064516129,27.894736842105264,67.5,0.0690766103990761,9.386695470404131,100.0,tsiligirides_hop,3,100,0.4,3,"0,25,28,30,11,10,31,26,13,27,3,2,12,19,16,15,20,14,17,9,21,23,0",710.0,0.7745863791171598,99.54979718806337,99.54979718806337,21,2,52.98507462686568,67.74193548387096,9.523809523809524,27.894736842105264,90.0,0.081218682187223,62.78111517212563,1.415685424949236,original,True,True,False,False,False,True,True,549.9563291731835,549.95687913
2022-08-23-14-37-25,nonlinear_model_with_vi1_liftMTZ,259.306789106,336.80861711502075,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-30-0.2-2.json,hop_tsiligirides-3-30-0.2-2,32,31,25,6,930.0,30.0,26.8,43.333333333333336,0.0846330757623107,9.386695470404131,30.0,tsiligirides_hop,3,30,0.2,2,"0,22,1,5,14,12,2,3,13,26,21,23,0",270.0,0.960395515205886,29.4653023032694,98.21767434423133,11,1,29.032258064516128,35.483870967741936,9.090909090909092,25.0,20.0,0.07143561169954,13.217037269840391,0.565685424949236,original,True,True,False,False,False,True,True,259.30678910558925,259.307048413
2022-08-23-15-30-34,nonlinear_model_with_vi1_liftMTZ,445.076608712,2594.770184278488,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-55-0.4-5.json,hop_tsiligirides-3-55-0.4-5,32,31,19,12,1960.0,63.2258064516129,26.84210526315789,120.83333333333331,0.0752747852539102,9.386695470404131,55.0,tsiligirides_hop,3,55,0.4,5,"0,31,25,28,11,30,14,15,20,16,12,3,27,13,26,21,23,0",460.0,0.9675578450251224,54.87414099549036,99.77116544634612,16,1,23.46938775510204,51.61290322580645,6.25,27.33333333333333,50.0,0.0583010738322241,25.328836753844207,0.565685424949236,original,True,True,False,False,False,True,True,445.0766087115563,445.077053789
2022-08-23-14-44-21,nonlinear_model_with_vi1_liftMTZ,66.9494095302,3613.714864492416,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-40-0.4-5.json,hop_tsiligirides-1-40-0.4-5,31,30,18,12,765.0,25.5,9.166666666666666,50.0,0.0692534492606006,8.435870126384714,40.0,tsiligirides_hop,1,40,0.4,5,"0,27,19,20,22,11,12,6,5,4,3,0",120.0,0.5579117460850188,39.72714661333412,99.3178665333353,10,1,15.68627450980392,33.333333333333336,10.0,7.777777777777778,50.0,0.0589479435165126,22.08530271724929,9.89948852217567,original,True,True,False,False,False,True,True,66.94940953020226,383.358782114
2022-08-23-14-24-29,nonlinear_model_with_vi1_liftMTZ,650.0,35.86210894584656,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-100-0.2-3.json,hop_tsiligirides-3-100-0.2-3,32,31,25,6,1100.0,35.483870967741936,26.0,75.0,0.064657303808106,9.386695470404131,100.0,tsiligirides_hop,3,100,0.2,3,"0,24,8,9,17,18,10,11,7,28,29,25,31,1,2,15,20,16,19,27,3,21,6,4,26,23,0",650.0,1.0,94.67888719961348,94.67888719961348,25,0,59.09090909090909,80.64516129032258,0.0,26.0,0.0,0.0,41.12706379711237,0.0,original,True,True,False,False,False,True,True,650.0,650.000650001
2022-08-23-14-29-04,nonlinear_model_with_vi1_liftMTZ,233.33265288,17.03648281097412,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-20-0.2-5.json,hop_tsiligirides-3-20-0.2-5,32,31,25,6,1480.0,47.74193548387097,25.2,141.66666666666666,0.083082888119374,9.386695470404131,20.0,tsiligirides_hop,3,20,0.2,5,"0,23,21,13,27,19,3,22,0",380.0,0.6140332970532537,19.432073152224117,97.16036576112056,7,1,25.67567567567568,22.580645161290324,14.285714285714286,21.666666666666668,250.0,0.058786374796426,11.215774903966048,8.29624422777976,original,True,True,False,False,False,True,True,233.3326528802364,233.332886213
2022-08-23-13-46-42,nonlinear_model_with_vi1_liftMTZ,165.0,117.92493677139282,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.2-2.json,hop_tsiligirides-1-50-0.2-2,31,30,24,6,340.0,11.333333333333334,9.583333333333334,18.33333333333333,0.0812926228864314,8.435870126384714,50.0,tsiligirides_hop,1,50,0.2,2,"0,18,19,25,30,29,24,21,20,11,10,9,1,2,3,4,17,27,0",165.0,1.0,49.5162284436052,99.0324568872104,17,0,48.52941176470589,56.66666666666666,0.0,9.705882352941176,0.0,0.0,25.477948818514307,0.0,original,True,True,False,False,False,True,True,165.0,165.000165
2022-08-23-14-54-50,nonlinear_model_with_vi1_liftMTZ,51.6187150664,3603.423961162567,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.4-5.json,hop_tsiligirides-1-70-0.4-5,31,30,18,12,745.0,24.83333333333333,9.444444444444445,47.91666666666666,0.0754047113310879,8.435870126384714,70.0,tsiligirides_hop,1,70,0.4,5,"0,17,27,14,13,4,6,12,8,7,9,11,25,19,30,22,23,24,0",200.0,0.2580935753318091,68.0793616223283,97.25623088904044,17,1,26.845637583892614,56.66666666666666,5.882352941176471,9.375,50.0,0.0829354099421988,37.800811157992406,16.33117947663022,original,True,True,False,False,False,True,True,51.61871506636182,504.769540589
2022-08-23-15-01-53,nonlinear_model_with_vi1_liftMTZ,340.0,1482.978925704956,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-35-0.2-5.json,hop_tsiligirides-3-35-0.2-5,32,31,25,6,1280.0,41.29032258064516,27.2,100.0,0.0732238790114248,9.386695470404131,35.0,tsiligirides_hop,3,35,0.2,5,"0,23,21,6,13,3,2,19,16,15,12,5,22,0",340.0,1.0,34.95171223263937,99.8620349503982,12,0,26.5625,38.70967741935484,0.0,28.33333333333333,0.0,0.0,20.364159004890293,0.0,original,True,True,False,False,False,True,True,340.0,340.00034
2022-08-23-14-19-40,nonlinear_model_with_vi1_liftMTZ,259.126031579,77.4271912574768,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-32-0.4-4.json,hop_tsiligirides-2-32-0.4-4,20,19,12,7,1080.0,56.8421052631579,20.0,120.0,0.0810747768571031,6.18210573440129,32.0,tsiligirides_hop,2,32,0.4,4,"0,11,4,3,2,1,7,16,8,9,10,12,13,0",310.0,0.835890424448077,31.873166544161837,99.60364545050572,12,1,28.703703703703702,63.1578947368421,8.333333333333334,19.09090909090909,100.0,0.0725793397436062,15.944530128025834,2.469817807045694,original,True,True,False,False,False,True,True,259.1260315789039,259.126290705
2022-08-23-15-47-13,nonlinear_model_with_vi1_liftMTZ,97.1083669994,3601.838831663132,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-55-0.3-4.json,hop_tsiligirides-3-55-0.3-4,32,31,22,9,1310.0,42.25806451612903,28.63636363636364,75.55555555555556,0.072623151690193,9.386695470404131,55.0,tsiligirides_hop,3,55,0.3,4,"0,22,23,26,3,16,20,19,2,12,21,13,27,0",510.0,0.1904085627438309,54.80006280911539,99.63647783475524,12,2,38.93129770992366,38.70967741935484,16.666666666666668,27.0,120.0,0.0728597728885121,33.978926704126664,12.429270468865116,original,True,True,False,False,False,True,True,97.10836699935376,723.262742382
2022-08-23-13-47-10,nonlinear_model_with_vi1_liftMTZ,200.0,55.19025540351868,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-55-0.1-4.json,hop_tsiligirides-1-55-0.1-4,31,30,27,3,375.0,12.5,9.444444444444445,40.0,0.0766537737908586,8.435870126384714,55.0,tsiligirides_hop,1,55,0.1,4,"0,26,30,25,24,22,21,20,11,10,9,8,7,1,2,6,4,3,13,14,27,0",200.0,1.0,54.79427524594689,99.62595499263072,20,0,53.333333333333336,66.66666666666667,0.0,10.0,0.0,0.0,30.010732155661923,0.0,original,True,True,False,False,False,True,True,200.0,200.0002
2022-08-23-13-44-01,nonlinear_model_with_vi1_liftMTZ,20.0,0.7898998260498047,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-10-0.1-2.json,hop_tsiligirides-1-10-0.1-2,31,30,27,3,325.0,10.833333333333334,9.074074074074074,26.666666666666668,0.081107627366299,8.435870126384714,10.0,tsiligirides_hop,1,10,0.1,2,"0,26,27,0",20.0,1.0,9.65271875819709,96.52718758197088,2,0,6.153846153846154,6.666666666666667,0.0,10.0,0.0,0.0,3.8412919571772095,0.0,original,True,True,False,False,False,True,True,20.0,20.0
2022-08-23-13-53-14,nonlinear_model_with_vi1_liftMTZ,168.872904099,419.6903944015503,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-55-0.2-2.json,hop_tsiligirides-1-55-0.2-2,31,30,24,6,350.0,11.666666666666666,9.166666666666666,21.666666666666668,0.0552806910966264,8.435870126384714,55.0,tsiligirides_hop,1,55,0.2,2,"0,18,19,26,30,29,25,23,22,21,20,11,10,9,7,8,12,5,17,16,27,0",185.0,0.9128265086420184,54.497222042564914,99.08585825920896,20,1,52.85714285714285,66.66666666666667,5.0,8.68421052631579,20.0,0.0509876269163527,29.06648583143373,1.7888543819998317,original,True,True,False,False,False,True,True,168.87290409877338,168.873072972
2022-08-23-13-46-12,nonlinear_model_with_vi1_liftMTZ,130.0,130.1912956237793,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-35-0.1-4.json,hop_tsiligirides-1-35-0.1-4,31,30,27,3,390.0,13.0,9.25925925925926,46.66666666666666,0.0767826582041981,8.435870126384714,35.0,tsiligirides_hop,1,35,0.1,4,"0,26,30,25,24,22,21,20,11,10,9,8,18,27,0",130.0,1.0,34.941233933007084,99.8320969514488,13,0,33.333333333333336,43.333333333333336,0.0,10.0,0.0,0.0,17.753335281759806,0.0,original,True,True,False,False,False,True,True,130.0,130.00013
2022-08-23-15-09-34,nonlinear_model_with_vi1_liftMTZ,573.438740043,457.0173790454865,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-85-0.3-2.json,hop_tsiligirides-3-85-0.3-2,32,31,22,9,1040.0,33.54838709677419,25.454545454545453,53.333333333333336,0.073014662407405,9.386695470404131,85.0,tsiligirides_hop,3,85,0.3,2,"0,22,26,13,27,3,12,15,16,19,2,1,31,7,11,29,10,18,17,9,8,24,6,21,0",660.0,0.8688465758226568,83.85087829639329,98.64809211340388,23,1,63.46153846153846,74.19354838709677,4.3478260869565215,25.454545454545453,100.0,0.0625611601210189,49.98251652675848,2.2472205054244214,original,True,True,False,False,False,True,True,573.4387400429534,573.439313482
2022-08-23-14-18-37,nonlinear_model_with_vi1_liftMTZ,285.631409759,50.09699106216431,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-32-0.2-4.json,hop_tsiligirides-2-32-0.2-4,20,19,16,3,630.0,33.1578947368421,24.375,80.0,0.0720510919442704,6.18210573440129,32.0,tsiligirides_hop,2,32,0.2,4,"0,12,13,10,9,14,15,16,7,1,2,4,5,6,0",310.0,0.9213916443837796,31.97193095572472,99.91228423663976,13,1,49.20634920634921,68.42105263157895,7.6923076923076925,22.5,40.0,0.0622446805355628,15.95582237433218,1.3152946437965911,original,True,True,False,False,False,True,True,285.6314097589717,285.631695391
2022-08-23-14-58-23,nonlinear_model_with_vi1_liftMTZ,530.0,627.9752869606018,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-60-0.1-4.json,hop_tsiligirides-3-60-0.1-4,32,31,28,3,1130.0,36.45161290322581,24.642857142857142,146.66666666666666,0.066162449789156,9.386695470404131,60.0,tsiligirides_hop,3,60,0.1,4,"0,23,21,24,8,9,29,28,11,30,7,1,5,2,12,14,16,19,3,13,26,22,0",530.0,1.0,59.52219664451852,99.20366107419753,21,0,46.90265486725664,67.74193548387096,0.0,25.23809523809524,0.0,0.0,27.94491498705226,0.0,original,True,True,False,False,False,True,True,530.0,530.000530001
2022-08-23-14-47-00,nonlinear_model_with_vi1_liftMTZ,77.8952436651,3615.107680797577,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-55-0.3-5.json,hop_tsiligirides-1-55-0.3-5,31,30,21,9,685.0,22.83333333333333,8.80952380952381,55.55555555555556,0.0725711306889843,8.435870126384714,55.0,tsiligirides_hop,1,55,0.3,5,"0,27,5,6,1,12,7,8,18,19,25,29,21,23,22,20,0",165.0,0.4720923858492475,54.9667179485185,99.93948717912454,15,1,24.087591240875916,50.0,6.666666666666667,8.214285714285714,50.0,0.0746703236381055,31.59456116503808,10.051926163545422,original,True,True,False,False,False,True,True,77.89524366512585,373.428360931
2022-08-23-14-31-16,nonlinear_model_with_vi1_liftMTZ,166.911515754,142.3173487186432,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-20-0.4-3.json,hop_tsiligirides-3-20-0.4-3,32,31,19,12,1340.0,43.2258064516129,27.894736842105264,67.5,0.0754176431181083,9.386695470404131,20.0,tsiligirides_hop,3,20,0.4,3,"0,21,13,27,19,3,23,0",230.0,0.725702242408224,19.76455190342496,98.8227595171248,6,2,17.16417910447761,19.35483870967742,33.333333333333336,35.0,45.0,0.0606718358591323,13.036686266610465,2.705778880852507,original,True,True,False,False,False,True,True,166.91151575389154,166.911682666
2022-08-23-14-26-27,nonlinear_model_with_vi1_liftMTZ,710.0,2.709068775177002,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-110-0.1-3.json,hop_tsiligirides-3-110-0.1-3,32,31,28,3,980.0,31.61290322580645,25.357142857142858,90.0,0.0868144675727762,9.386695470404131,110.0,tsiligirides_hop,3,110,0.1,3,"0,18,17,8,24,29,10,11,30,7,31,25,28,1,5,14,12,19,16,15,2,13,3,27,4,6,21,26,22,0",710.0,1.0,108.37301614933872,98.52092377212612,28,0,72.44897959183673,90.3225806451613,0.0,25.357142857142858,0.0,0.0,38.9948755022324,0.0,original,True,True,False,False,False,True,True,710.0,710.000710001
2022-08-23-13-53-31,nonlinear_model_with_vi1_liftMTZ,245.0,74.56981086730957,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.1-3.json,hop_tsiligirides-1-70-0.1-3,31,30,27,3,335.0,11.166666666666666,9.62962962962963,25.0,0.0780820680822879,8.435870126384714,70.0,tsiligirides_hop,1,70,0.1,3,"0,27,28,16,15,14,3,4,6,2,1,7,8,9,11,20,21,22,23,24,29,30,25,19,26,0",245.0,1.0,69.71584952803487,99.59407075433552,24,0,73.13432835820896,80.0,0.0,10.208333333333334,0.0,0.0,33.24678922489529,0.0,original,True,True,False,False,False,True,True,245.0,245.000245
2022-08-23-15-08-50,nonlinear_model_with_vi1_liftMTZ,95.460760349,3602.3817505836487,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-85-0.3-4.json,hop_tsiligirides-1-85-0.3-4,31,30,21,9,570.0,19.0,9.047619047619047,42.22222222222222,0.0676362813125729,8.435870126384714,85.0,tsiligirides_hop,1,85,0.3,4,"0,27,14,4,17,16,5,2,6,1,7,8,9,20,18,19,26,29,25,21,22,23,24,0",250.0,0.3818430413960266,84.44692545802255,99.3493240682618,22,1,43.85964912280702,73.33333333333333,4.545454545454546,9.047619047619047,60.0,0.0702703772557707,42.27847532244608,13.70059018903704,original,True,True,False,False,False,True,True,95.46076034900663,283.397054525
2022-08-23-14-17-31,nonlinear_model_with_vi1_liftMTZ,290.0,8.759461641311646,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-32-0.1-2.json,hop_tsiligirides-2-32-0.1-2,20,19,18,1,470.0,24.73684210526316,23.88888888888889,40.0,0.0950602114741748,6.18210573440129,32.0,tsiligirides_hop,2,32,0.1,2,"0,12,13,10,9,8,14,15,16,7,1,4,5,6,11,0",290.0,1.0,31.96252178163485,99.88288056760892,14,0,61.70212765957447,73.6842105263158,0.0,20.714285714285715,0.0,0.0,15.334840356410355,0.0,original,True,True,False,False,False,True,True,290.0,290.00029
2022-08-23-14-28-05,nonlinear_model_with_vi1_liftMTZ,740.0,100.95352387428284,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-110-0.1-5.json,hop_tsiligirides-3-110-0.1-5,32,31,28,3,1040.0,33.54838709677419,26.428571428571427,100.0,0.0713059859170806,9.386695470404131,110.0,tsiligirides_hop,3,110,0.1,5,"0,24,8,9,17,18,10,11,30,7,1,5,12,15,20,16,19,14,2,25,29,28,31,26,21,6,4,22,23,0",740.0,1.0,106.88880469890157,97.17164063536504,28,0,71.15384615384616,90.3225806451613,0.0,26.428571428571427,0.0,0.0,48.11879573359954,0.0,original,True,True,False,False,False,True,True,740.0,740.000740001
2022-08-23-14-28-14,nonlinear_model_with_vi1_liftMTZ,164.935810469,6.754930734634399,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-15-0.4-3.json,hop_tsiligirides-3-15-0.4-3,32,31,19,12,1280.0,41.29032258064516,29.473684210526315,60.0,0.0729897994050519,9.386695470404131,15.0,tsiligirides_hop,3,15,0.4,3,"0,23,21,6,4,27,13,26,0",210.0,0.7854086212810325,13.383151987052392,89.22101324701595,7,1,16.40625,22.580645161290324,14.285714285714286,20.0,90.0,0.0598784007153264,7.933645421628672,4.034028248626528,original,True,True,False,False,False,True,True,164.9358104690168,164.935975405
2022-08-23-14-16-01,nonlinear_model_with_vi1_liftMTZ,275.0,8.917977333068848,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-30-0.1-5.json,hop_tsiligirides-2-30-0.1-5,20,19,18,1,570.0,30.0,23.33333333333333,150.0,0.0640382355746908,6.18210573440129,30.0,tsiligirides_hop,2,30,0.1,5,"0,11,10,9,8,14,15,16,7,1,2,4,5,6,0",275.0,1.0,29.66886542700031,98.89621809000104,13,0,48.24561403508772,68.42105263157895,0.0,21.153846153846157,0.0,0.0,14.244012127935898,0.0,original,True,True,False,False,False,True,True,275.0,275.000275
2022-08-23-13-49-31,nonlinear_model_with_vi1_liftMTZ,90.0,329.24930477142334,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-30-0.3-2.json,hop_tsiligirides-1-30-0.3-2,31,30,21,9,380.0,12.666666666666666,9.047619047619047,21.11111111111111,0.076735553495511,8.435870126384714,30.0,tsiligirides_hop,1,30,0.3,2,"0,30,24,22,21,20,11,10,9,8,0",90.0,1.0,29.93084845852728,99.7694948617576,9,0,23.68421052631579,30.0,0.0,10.0,0.0,0.0,13.601772768600572,0.0,original,True,True,False,False,False,True,True,90.0,90.0000900001
2022-08-23-14-07-37,nonlinear_model_with_vi1_liftMTZ,260.0,16.462510108947754,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-85-0.1-2.json,hop_tsiligirides-1-85-0.1-2,31,30,27,3,310.0,10.333333333333334,9.62962962962963,16.666666666666668,0.0676104711401691,8.435870126384714,85.0,tsiligirides_hop,1,85,0.1,2,"0,27,26,21,22,23,24,25,30,19,18,20,11,8,9,10,12,5,1,2,6,4,3,13,14,15,16,17,0",260.0,1.0,82.59573895231722,97.17145759096144,27,0,83.87096774193549,90.0,0.0,9.62962962962963,0.0,0.0,43.042205215340815,0.0,original,True,True,False,False,False,True,True,260.0,260.00026
2022-08-23-14-25-36,nonlinear_model_with_vi1_liftMTZ,560.0,3.277590036392212,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.3-2.json,hop_tsiligirides-3-105-0.3-2,32,31,22,9,1040.0,33.54838709677419,25.454545454545453,53.333333333333336,0.0726054540041838,9.386695470404131,105.0,tsiligirides_hop,3,105,0.3,2,"0,24,23,21,6,26,11,17,9,10,29,28,30,7,5,2,13,22,31,19,12,14,16,0",560.0,1.0,104.10554262429063,99.14813583265774,22,0,53.84615384615385,70.96774193548387,0.0,25.454545454545453,0.0,0.0,54.00584755540988,0.0,original,True,True,False,False,False,True,True,560.0,560.000560001
2022-08-23-14-45-45,nonlinear_model_with_vi1_liftMTZ,340.0,200.9139232635498,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.2-3.json,hop_tsiligirides-3-40-0.2-3,32,31,25,6,1140.0,36.774193548387096,25.2,85.0,0.0790690759612323,9.386695470404131,40.0,tsiligirides_hop,3,40,0.2,3,"0,23,21,6,4,13,3,2,5,1,7,30,11,10,29,25,0",340.0,1.0,39.31415975840682,98.28539939601706,15,0,29.82456140350877,48.38709677419355,0.0,22.666666666666668,0.0,0.0,23.92956553132365,0.0,original,True,True,False,False,False,True,True,340.0,340.00034
2022-08-23-15-30-27,nonlinear_model_with_vi1_liftMTZ,530.0,1529.4696187973022,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.4-4.json,hop_tsiligirides-3-90-0.4-4,32,31,19,12,1610.0,51.935483870967744,27.894736842105264,90.0,0.0766864123228318,9.386695470404131,90.0,tsiligirides_hop,3,90,0.4,4,"0,13,4,27,19,16,20,15,2,12,14,1,30,11,10,17,8,24,31,23,0",530.0,1.0,87.4459258615146,97.16213984612732,19,0,32.91925465838509,61.29032258064516,0.0,27.894736842105264,0.0,0.0,45.142680034506334,0.0,original,True,True,False,False,False,True,True,530.0,530.000530001
